MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
EfficientNet,0,ROS,RGB,False,2810,6,19,73,0.026947947864622797,0.9914030261348006,0.7934782608695652,0.9978693181818182,0.9240506329113924,0.8538011695906432,0.8956737895256917,0.8520155039513447
EfficientNet,0,ROS,RGB,True,2804,12,14,78,0.028484756779053762,0.9910591471801926,0.8478260869565217,0.9957386363636364,0.8666666666666667,0.8571428571428571,0.9217823616600791,0.852583453186044
