MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
efficientnet,1,ROS,RGB,True,849,4,25,828,0.08197828382472011,0.9830011723329425,0.9706916764361079,0.9953106682297772,0.9951923076923077,0.9827893175074184,0.9830011723329426,0.9662952222844485
efficientnet,2,ROS,RGB,True,841,11,65,787,0.22847597834439903,0.9553990610328639,0.9237089201877934,0.9870892018779343,0.9862155388471178,0.953939393939394,0.9553990610328638,0.9126330174848218
efficientnet,3,ROS,RGB,True,843,8,137,714,0.278221724569397,0.9148061104582843,0.8390129259694477,0.9905992949471211,0.9889196675900277,0.9078194532739987,0.9148061104582843,0.839311288751457
efficientnet,4,ROS,RGB,True,838,12,39,811,0.10512954116744154,0.9699999999999999,0.9541176470588235,0.9858823529411764,0.9854191980558931,0.9695158398087268,0.97,0.9404745875468099
efficientnet,5,ROS,RGB,True,838,8,5,841,0.05167792216119473,0.9923167848699763,0.9940898345153665,0.9905437352245863,0.9905771495877503,0.9923303834808259,0.9923167848699763,0.9846397605933809
efficientnet,1,ROS,RGB,False,173,3,18,158,0.21162565526637164,0.9403409090909092,0.8977272727272727,0.9829545454545454,0.9813664596273292,0.9376854599406528,0.9403409090909091,0.8838978479880264
efficientnet,2,ROS,RGB,False,173,3,77,99,0.36581471968780865,0.7727272727272727,0.5625,0.9829545454545454,0.9705882352941176,0.7122302158273381,0.7727272727272727,0.6011753194417435
efficientnet,3,ROS,RGB,False,175,0,32,143,0.21018574825354985,0.9085714285714286,0.8171428571428572,1.0,1.0,0.89937106918239,0.9085714285714286,0.8311565773298358
efficientnet,4,ROS,RGB,False,164,8,13,159,0.15955744163934574,0.938953488372093,0.9244186046511628,0.9534883720930233,0.9520958083832335,0.9380530973451328,0.938953488372093,0.878278150256996
efficientnet,5,ROS,RGB,False,166,5,21,150,0.2013534849498704,0.9239766081871345,0.8771929824561403,0.9707602339181286,0.967741935483871,0.9202453987730062,0.9239766081871345,0.8516896113408313
efficientnet,1,ROS,RGB,True,151,25,7,169,0.16953350874510678,0.9090909090909092,0.9602272727272727,0.8579545454545454,0.8711340206185567,0.9135135135135135,0.9090909090909091,0.8224946536632995
efficientnet,2,ROS,RGB,True,136,40,2,174,0.16375298256223852,0.8806818181818182,0.9886363636363636,0.7727272727272727,0.8130841121495327,0.8923076923076924,0.8806818181818181,0.779755359517454
efficientnet,3,ROS,RGB,True,139,36,0,175,0.11508683017321995,0.8971428571428571,1.0,0.7942857142857143,0.8293838862559242,0.9067357512953368,0.8971428571428571,0.8116451025613648
efficientnet,4,ROS,RGB,True,134,38,0,172,0.1181314816308576,0.8895348837209303,1.0,0.7790697674418605,0.819047619047619,0.900523560209424,0.8895348837209303,0.7988086367179802
efficientnet,5,ROS,RGB,True,130,41,5,166,0.15512978542617886,0.8654970760233918,0.9707602339181286,0.7602339181286549,0.8019323671497585,0.8783068783068783,0.8654970760233918,0.747752641747452
efficientnet,1,ROS,RGB,False,507,0,146,361,0.4812970008605566,0.8560157790927022,0.7120315581854043,1.0,1.0,0.8317972350230415,0.8560157790927021,0.7435274561850908
efficientnet,2,ROS,RGB,False,503,2,29,476,0.08272966049095191,0.9693069306930693,0.9425742574257425,0.996039603960396,0.99581589958159,0.9684638860630722,0.9693069306930693,0.9399582785527375
efficientnet,3,ROS,RGB,False,500,4,171,333,0.5621706635232956,0.8263888888888888,0.6607142857142857,0.9920634920634921,0.9881305637982196,0.7919143876337693,0.8263888888888888,0.6918623336991953
efficientnet,4,ROS,RGB,False,498,4,97,405,0.3706332974699864,0.899402390438247,0.8067729083665338,0.9920318725099602,0.9902200488997555,0.889132821075741,0.899402390438247,0.8128758773406672
