MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
efficientnet,1,ROS,RGB,False,57,1,1,57,0.15385526932519059,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9655172413793104
efficientnet,2,ROS,RGB,False,56,2,4,54,0.2126542859036347,0.9482758620689655,0.9310344827586207,0.9655172413793104,0.9642857142857143,0.9473684210526315,0.9482758620689655,0.8970852271450604
efficientnet,3,ROS,RGB,False,55,1,2,54,0.2329750997679574,0.9732142857142857,0.9642857142857143,0.9821428571428571,0.9818181818181818,0.972972972972973,0.9732142857142857,0.9465795049390484
efficientnet,4,ROS,RGB,False,50,6,4,52,0.33634438685008455,0.9107142857142857,0.9285714285714286,0.8928571428571429,0.896551724137931,0.9122807017543859,0.9107142857142858,0.8219529433756427
efficientnet,5,ROS,RGB,False,47,7,7,47,0.2957951233342842,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.8703703703703703,0.7407407407407407
efficientnet,1,ROS,RGB,True,17,41,0,58,0.1229711339391511,0.646551724137931,1.0,0.29310344827586204,0.5858585858585859,0.7388535031847133,0.646551724137931,0.41438770700537403
efficientnet,2,ROS,RGB,True,26,32,0,58,0.1625151963069521,0.7241379310344828,1.0,0.4482758620689655,0.6444444444444445,0.7837837837837838,0.7241379310344828,0.5374838498865699
efficientnet,3,ROS,RGB,True,18,38,1,55,0.167251284633364,0.6517857142857143,0.9821428571428571,0.32142857142857145,0.5913978494623656,0.738255033557047,0.6517857142857143,0.4044181578593355
efficientnet,4,ROS,RGB,True,19,37,0,56,0.1898033618927002,0.6696428571428571,1.0,0.3392857142857143,0.6021505376344086,0.7516778523489933,0.6696428571428572,0.45199676466631616
efficientnet,5,ROS,RGB,True,15,39,0,54,0.17194388337709285,0.6388888888888888,1.0,0.2777777777777778,0.5806451612903226,0.7346938775510204,0.6388888888888888,0.4016096644512494
efficientnet,1,ROS,RGB,False,164,4,3,165,0.07162555892552648,0.9791666666666666,0.9821428571428571,0.9761904761904762,0.9763313609467456,0.9792284866468842,0.9791666666666666,0.9583503110615079
efficientnet,2,ROS,RGB,False,159,7,2,164,0.08909182816025722,0.9728915662650602,0.9879518072289156,0.9578313253012049,0.9590643274853801,0.973293768545994,0.9728915662650602,0.9462124524428022
efficientnet,3,ROS,RGB,False,160,6,9,157,0.11537866626518319,0.9548192771084338,0.9457831325301205,0.963855421686747,0.9631901840490797,0.9544072948328267,0.9548192771084337,0.9097871380629351
efficientnet,4,ROS,RGB,False,158,7,0,165,0.07092219067342354,0.9787878787878788,1.0,0.9575757575757575,0.9593023255813954,0.9792284866468842,0.9787878787878788,0.9584386527904594
efficientnet,5,ROS,RGB,False,164,1,13,152,0.10820519978349859,0.9575757575757575,0.9212121212121213,0.9939393939393939,0.9934640522875817,0.9559748427672956,0.9575757575757575,0.9175813940123071
efficientnet,1,ROS,RGB,True,147,21,3,165,0.06902953379210972,0.9285714285714285,0.9821428571428571,0.875,0.8870967741935484,0.9322033898305084,0.9285714285714286,0.8621054497285194
efficientnet,2,ROS,RGB,True,143,23,0,166,0.062110782028680825,0.9307228915662651,1.0,0.8614457831325302,0.8783068783068783,0.9352112676056338,0.9307228915662651,0.8698354767504926
efficientnet,3,ROS,RGB,True,137,29,0,166,0.07302015579967613,0.9126506024096386,1.0,0.8253012048192772,0.8512820512820513,0.9196675900277008,0.9126506024096386,0.8381909702234346
efficientnet,4,ROS,RGB,True,135,30,0,165,0.052045268633148886,0.9090909090909091,1.0,0.8181818181818182,0.8461538461538461,0.9166666666666666,0.9090909090909092,0.8320502943378437
efficientnet,5,ROS,RGB,True,156,9,3,162,0.09346669474334428,0.9636363636363636,0.9818181818181818,0.9454545454545454,0.9473684210526315,0.9642857142857143,0.9636363636363636,0.9278864088271779
efficientnet,1,ROS,RGB,False,228,5,14,219,0.13237825296659325,0.9592274678111588,0.9399141630901288,0.9785407725321889,0.9776785714285714,0.9584245076586433,0.9592274678111588,0.9191408775451663
efficientnet,2,ROS,RGB,False,222,10,18,214,0.14549974737496213,0.939655172413793,0.9224137931034483,0.9568965517241379,0.9553571428571429,0.9385964912280702,0.9396551724137931,0.8798335881615016
efficientnet,3,ROS,RGB,False,224,7,25,206,0.21367039592751177,0.9307359307359307,0.8917748917748918,0.9696969696969697,0.9671361502347418,0.9279279279279279,0.9307359307359307,0.8640991961905401
efficientnet,4,ROS,RGB,False,217,13,1,229,0.08534718136424603,0.9695652173913044,0.9956521739130435,0.9434782608695652,0.9462809917355371,0.9703389830508474,0.9695652173913043,0.9404112618534941
