MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
VGG,0,ROS,RGB,True,2810,6,11,81,0.0409304793457129,0.9931224209078404,0.8804347826086957,0.9978693181818182,0.9310344827586207,0.9050279329608939,0.939152050395257,0.9023893892032372
