MODEL,FOLD,DATASET,COLOR_SPACE,WEIGHTED_LOSS,TRUE_NEGATIVES,FALSE_POSITIVES,FALSE_NEGATIVES,TRUE_POSITIVES,LOSS,ACC,SENSITIVITY,SPECIFITY,PRECISION,F1,AUC,MCC
efficientnet,4,ROS,RGB,True,453,49,108,394,0.426974114579746,0.8436254980079682,0.7848605577689243,0.9023904382470119,0.8893905191873589,0.8338624338624339,0.843625498007968,0.6920473362263849
efficientnet,5,ROS,RGB,True,464,37,201,300,1.4440885008928066,0.7624750499001995,0.5988023952095808,0.9261477045908184,0.8902077151335311,0.7159904534606205,0.7624750499001995,0.5555587286622704
efficientnet_b4,1,ROS,RGB,False,168,4,85,87,0.4329989684182544,0.7412790697674418,0.5058139534883721,0.9767441860465116,0.9560439560439561,0.6615969581749049,0.7412790697674418,0.547012355083339
efficientnet_b4,2,ROS,RGB,False,156,14,38,132,0.7868367103969349,0.8470588235294118,0.7764705882352941,0.9176470588235294,0.9041095890410958,0.8354430379746836,0.8470588235294118,0.7011399518137404
efficientnet_b4,3,ROS,RGB,False,155,14,107,62,0.853079184977966,0.6420118343195266,0.3668639053254438,0.9171597633136095,0.8157894736842105,0.5061224489795918,0.6420118343195267,0.34016043292623804
efficientnet_b4,4,ROS,RGB,False,155,11,28,138,0.30822103030710335,0.8825301204819278,0.8313253012048193,0.9337349397590361,0.9261744966442953,0.8761904761904762,0.8825301204819277,0.7691039500956537
efficientnet_b4,5,ROS,RGB,False,152,14,45,121,0.35383222135434667,0.822289156626506,0.7289156626506024,0.9156626506024096,0.8962962962962963,0.8039867109634552,0.822289156626506,0.6561207616321157
efficientnet_b4,1,ROS,RGB,True,113,59,0,172,0.13500408828258514,0.8284883720930233,1.0,0.6569767441860465,0.7445887445887446,0.8535980148883374,0.8284883720930232,0.6994122455158254
efficientnet_b4,2,ROS,RGB,True,112,58,38,132,0.3135162974105162,0.7176470588235294,0.7764705882352941,0.6588235294117647,0.6947368421052632,0.7333333333333333,0.7176470588235294,0.43833816954172833
efficientnet_b4,3,ROS,RGB,True,69,100,0,169,0.16455016285181046,0.7041420118343195,1.0,0.40828402366863903,0.6282527881040892,0.771689497716895,0.7041420118343196,0.506463795555199
efficientnet_b4,4,ROS,RGB,True,108,58,0,166,0.1144279009965529,0.8253012048192772,1.0,0.6506024096385542,0.7410714285714286,0.8512820512820513,0.8253012048192772,0.6943650748294136
efficientnet_b4,5,ROS,RGB,True,89,77,39,127,0.5000796669937042,0.6506024096385542,0.7650602409638554,0.536144578313253,0.6225490196078431,0.6864864864864865,0.6506024096385542,0.3094211071802107
efficientnet_b4,1,ROS,RGB,False,846,7,550,303,1.8136020643071022,0.6735052754982415,0.3552168815943728,0.9917936694021102,0.9774193548387097,0.5210662080825451,0.6735052754982416,0.4499540394107287
efficientnet_b4,2,ROS,RGB,False,839,13,202,650,0.5143175515490519,0.8738262910798122,0.7629107981220657,0.9847417840375586,0.9803921568627451,0.858085808580858,0.8738262910798122,0.7667562123559816
efficientnet_b4,3,ROS,RGB,False,845,6,462,389,1.1140092029974968,0.7250293772032902,0.4571092831962397,0.9929494712103408,0.9848101265822785,0.6243980738362761,0.7250293772032903,0.5330432305764425
efficientnet_b4,4,ROS,RGB,False,838,12,188,662,0.37718142370967306,0.8823529411764706,0.7788235294117647,0.9858823529411764,0.9821958456973294,0.868766404199475,0.8823529411764706,0.7816453128709135
efficientnet_b4,5,ROS,RGB,False,833,13,164,682,0.2944962398168888,0.8953900709219857,0.806146572104019,0.9846335697399528,0.981294964028777,0.8851395197923426,0.8953900709219859,0.8036855063080661
efficientnet_b4,1,ROS,RGB,True,806,47,73,780,0.7540218028974701,0.9296600234466588,0.9144196951934349,0.9449003516998827,0.9431680773881499,0.9285714285714286,0.9296600234466588,0.859719509680571
efficientnet_b4,2,ROS,RGB,True,746,106,70,782,0.6172474931418336,0.8967136150234742,0.9178403755868545,0.8755868544600939,0.8806306306306306,0.8988505747126436,0.8967136150234742,0.7941364564953963
efficientnet_b4,3,ROS,RGB,True,794,57,169,682,0.5122368011085183,0.8672150411280846,0.8014101057579318,0.9330199764982373,0.9228687415426252,0.8578616352201258,0.8672150411280846,0.7408745126802738
efficientnet_b4,4,ROS,RGB,True,748,102,107,743,1.164044321595746,0.8770588235294117,0.8741176470588236,0.88,0.8792899408284024,0.8766961651917404,0.8770588235294118,0.7541306944155389
efficientnet_b4,5,ROS,RGB,True,738,108,3,843,0.5900925340452374,0.9343971631205673,0.9964539007092199,0.8723404255319149,0.886435331230284,0.9382303839732888,0.9343971631205674,0.8755641612219819
efficientnet_b4,1,ROS,RGB,False,149,27,21,155,0.3763715326786041,0.8636363636363636,0.8806818181818182,0.8465909090909091,0.8516483516483516,0.8659217877094972,0.8636363636363636,0.7276957105742111
efficientnet_b4,2,ROS,RGB,False,113,63,22,154,0.5078528469259088,0.7585227272727273,0.875,0.6420454545454546,0.7096774193548387,0.7837150127226463,0.7585227272727273,0.5316730429612813
efficientnet_b4,3,ROS,RGB,False,140,35,29,146,0.4769178211688995,0.8171428571428572,0.8342857142857143,0.8,0.8066298342541437,0.8202247191011236,0.8171428571428572,0.6346588479495036
efficientnet_b4,4,ROS,RGB,False,139,33,59,113,0.6523356877787169,0.7325581395348837,0.6569767441860465,0.8081395348837209,0.773972602739726,0.710691823899371,0.7325581395348837,0.47052311549372366
efficientnet_b4,5,ROS,RGB,False,134,37,0,171,0.27913251676057516,0.891812865497076,1.0,0.783625730994152,0.8221153846153846,0.9023746701846965,0.8918128654970761,0.8026398751811232
efficientnet_b4,1,ROS,RGB,True,11,165,0,176,0.3959386565468528,0.53125,1.0,0.0625,0.5161290322580645,0.6808510638297872,0.53125,0.17960530202677488
efficientnet_b4,2,ROS,RGB,True,7,169,0,176,0.33303510194475,0.5198863636363636,1.0,0.03977272727272727,0.5101449275362319,0.6756238003838771,0.5198863636363636,0.14244246232238392
efficientnet_b4,3,ROS,RGB,True,47,128,0,175,0.2131060642855508,0.6342857142857142,1.0,0.26857142857142857,0.5775577557755776,0.7322175732217573,0.6342857142857143,0.39384706619594756
efficientnet_b4,4,ROS,RGB,True,33,139,0,172,0.7780780320943788,0.5959302325581395,1.0,0.19186046511627908,0.5530546623794212,0.7122153209109731,0.5959302325581395,0.3257442628180003
efficientnet_b4,5,ROS,RGB,True,22,149,0,171,1.3420224029418322,0.5643274853801169,1.0,0.1286549707602339,0.534375,0.6965376782077393,0.564327485380117,0.2622022120425379
efficientnet_b4,1,ROS,RGB,False,500,7,164,343,0.512763232698102,0.8313609467455622,0.6765285996055227,0.9861932938856016,0.98,0.8004667444574096,0.8313609467455622,0.6969814434618188
efficientnet_b4,2,ROS,RGB,False,495,10,102,403,0.4586675941944122,0.8891089108910891,0.7980198019801981,0.9801980198019802,0.9757869249394673,0.8779956427015251,0.8891089108910891,0.7914625299737597
efficientnet_b4,3,ROS,RGB,False,496,8,202,302,0.5711079067181027,0.7916666666666666,0.5992063492063492,0.9841269841269841,0.9741935483870968,0.742014742014742,0.7916666666666666,0.6320315704861078
efficientnet_b4,4,ROS,RGB,False,493,9,181,321,0.5662595287737143,0.8107569721115537,0.6394422310756972,0.9820717131474104,0.9727272727272728,0.7716346153846154,0.8107569721115537,0.661557619523262
efficientnet_b4,5,ROS,RGB,False,492,9,239,262,0.7381168137529415,0.7524950099800398,0.5229540918163673,0.9820359281437125,0.966789667896679,0.6787564766839378,0.7524950099800399,0.5684302574034603
efficientnet_b4,1,ROS,RGB,True,399,108,47,460,0.3800135449868217,0.8471400394477318,0.9072978303747534,0.7869822485207101,0.8098591549295775,0.8558139534883721,0.8471400394477318,0.6993604462579972
efficientnet_b4,2,ROS,RGB,True,441,64,29,476,0.14160398302396926,0.907920792079208,0.9425742574257425,0.8732673267326733,0.8814814814814815,0.9110047846889953,0.9079207920792078,0.8178080989342348
efficientnet_b4,3,ROS,RGB,True,420,84,66,438,0.3746305171932493,0.8511904761904762,0.8690476190476191,0.8333333333333334,0.8390804597701149,0.8538011695906432,0.8511904761904763,0.7028293283936655
efficientnet_b4,4,ROS,RGB,True,428,74,26,476,0.11493809973687467,0.900398406374502,0.9482071713147411,0.852589641434263,0.8654545454545455,0.9049429657794676,0.9003984063745021,0.8044828345946163
efficientnet_b4,5,ROS,RGB,True,463,38,184,317,0.8473367631554366,0.778443113772455,0.6327345309381237,0.9241516966067864,0.8929577464788733,0.7406542056074766,0.778443113772455,0.5821540007420071
inception,1,ROS,RGB,False,165,7,68,104,0.38481598815252616,0.7819767441860465,0.6046511627906976,0.9593023255813954,0.9369369369369369,0.734982332155477,0.7819767441860466,0.6031596553236577
inception,2,ROS,RGB,False,136,34,75,95,0.8225691584979786,0.6794117647058824,0.5588235294117647,0.8,0.7364341085271318,0.6354515050167224,0.6794117647058824,0.3697377143898467
inception,3,ROS,RGB,False,154,15,40,129,0.39432269422965643,0.8372781065088757,0.7633136094674556,0.9112426035502958,0.8958333333333334,0.8242811501597445,0.8372781065088757,0.6820602506868512
inception,4,ROS,RGB,False,148,18,62,104,0.36589644364563817,0.7590361445783133,0.6265060240963856,0.891566265060241,0.8524590163934426,0.7222222222222222,0.7590361445783133,0.5372901620064477
inception,5,ROS,RGB,False,147,19,51,115,0.5497204101229288,0.7891566265060241,0.6927710843373494,0.8855421686746988,0.8582089552238806,0.7666666666666667,0.7891566265060241,0.5893675749470058
inception,1,ROS,RGB,True,88,84,0,172,0.1654993663000506,0.7558139534883721,1.0,0.5116279069767442,0.671875,0.8037383177570093,0.7558139534883721,0.5863019699779287
inception,2,ROS,RGB,True,43,127,0,170,0.27978641425862033,0.6264705882352941,1.0,0.2529411764705882,0.5723905723905723,0.728051391862955,0.6264705882352941,0.3805011757946942
inception,3,ROS,RGB,True,58,111,0,169,0.18221067720969047,0.6715976331360947,1.0,0.3431952662721893,0.6035714285714285,0.7527839643652561,0.6715976331360947,0.45512949491639976
inception,4,ROS,RGB,True,79,87,0,166,0.15432638091495238,0.7379518072289157,1.0,0.4759036144578313,0.6561264822134387,0.7923627684964201,0.7379518072289156,0.5587959953568721
inception,5,ROS,RGB,True,102,64,11,155,0.267307566591056,0.7740963855421688,0.9337349397590361,0.6144578313253012,0.7077625570776256,0.8051948051948052,0.7740963855421686,0.5784690306005701
inception,1,ROS,RGB,False,840,13,48,805,0.1210623595946559,0.9642438452520515,0.943728018757327,0.984759671746776,0.9841075794621027,0.9634949132256134,0.9642438452520515,0.9292702781491068
inception,2,ROS,RGB,False,827,25,175,677,0.44389356022149745,0.8826291079812206,0.7946009389671361,0.9706572769953051,0.9643874643874644,0.8712998712998713,0.8826291079812206,0.7774011502849253
inception,3,ROS,RGB,False,836,15,189,662,0.49512236259798886,0.8801410105757932,0.7779083431257344,0.982373678025852,0.9778434268833087,0.8664921465968587,0.8801410105757932,0.7766905366011969
inception,4,ROS,RGB,False,829,21,81,769,0.11850585888413821,0.94,0.9047058823529411,0.9752941176470589,0.9734177215189873,0.9378048780487804,0.94,0.882200614716992
inception,5,ROS,RGB,False,823,23,76,770,0.17690026964419842,0.9414893617021276,0.9101654846335697,0.9728132387706856,0.9709962168978562,0.9395973154362416,0.9414893617021276,0.8847165719772937
inception,1,ROS,RGB,True,770,83,70,783,0.13591031814681898,0.91031652989449,0.917936694021102,0.902696365767878,0.9041570438799076,0.9109947643979057,0.91031652989449,0.8207283796318848
inception,2,ROS,RGB,True,725,127,81,771,0.3476885358842326,0.8779342723004695,0.9049295774647887,0.8509389671361502,0.8585746102449888,0.8811428571428571,0.8779342723004695,0.7569726321019125
inception,3,ROS,RGB,True,717,134,66,785,0.35652623083945867,0.8824911868390128,0.9224441833137486,0.8425381903642774,0.8541893362350381,0.8870056497175142,0.882491186839013,0.7674363251283209
inception,4,ROS,RGB,True,703,147,1,849,0.06849301635342486,0.9129411764705881,0.9988235294117647,0.8270588235294117,0.8524096385542169,0.9198266522210184,0.9129411764705881,0.8383417856797122
inception,5,ROS,RGB,True,721,125,36,810,0.10300454654098966,0.9048463356973995,0.9574468085106383,0.8522458628841607,0.8663101604278075,0.909601347557552,0.9048463356973995,0.8142107392160931
inception,1,ROS,RGB,False,140,36,34,142,0.503742667761716,0.8011363636363636,0.8068181818181818,0.7954545454545454,0.797752808988764,0.8022598870056498,0.8011363636363635,0.6023116174498429
inception,2,ROS,RGB,False,123,53,26,150,0.45963487841866235,0.7755681818181819,0.8522727272727273,0.6988636363636364,0.7389162561576355,0.7915567282321899,0.7755681818181819,0.5577384444763103
inception,3,ROS,RGB,False,149,26,37,138,0.4850444422449384,0.82,0.7885714285714286,0.8514285714285714,0.8414634146341463,0.8141592920353983,0.8200000000000001,0.6412680854438839
inception,4,ROS,RGB,False,127,45,36,136,0.49184414397838505,0.7645348837209303,0.7906976744186046,0.7383720930232558,0.7513812154696132,0.7705382436260623,0.7645348837209303,0.5297955457913027
inception,5,ROS,RGB,False,148,23,45,126,0.40070963498444584,0.8011695906432748,0.7368421052631579,0.8654970760233918,0.8456375838926175,0.7875,0.8011695906432748,0.6073869211028792
inception,1,ROS,RGB,True,35,141,0,176,0.21247309581799942,0.5994318181818182,1.0,0.19886363636363635,0.555205047318612,0.7139959432048681,0.5994318181818181,0.33228014481341495
inception,2,ROS,RGB,True,34,142,0,176,0.2114369733767076,0.5965909090909091,1.0,0.19318181818181818,0.5534591194968553,0.7125506072874493,0.5965909090909091,0.32698354544794866
inception,3,ROS,RGB,True,41,134,0,175,0.2162317614044462,0.6171428571428571,1.0,0.2342857142857143,0.5663430420711975,0.7231404958677686,0.6171428571428571,0.36426101101050445
inception,4,ROS,RGB,True,54,118,0,172,0.23876931085142977,0.6569767441860465,1.0,0.313953488372093,0.593103448275862,0.7445887445887446,0.6569767441860466,0.43151697133684574
inception,5,ROS,RGB,True,50,121,0,171,0.20262318492284295,0.6461988304093567,1.0,0.29239766081871343,0.5856164383561644,0.7386609071274298,0.6461988304093567,0.4138029443011839
inception,1,ROS,RGB,False,464,43,62,445,0.33717041724238406,0.8964497041420119,0.8777120315581854,0.9151873767258383,0.9118852459016393,0.8944723618090452,0.8964497041420119,0.7934567699798397
inception,2,ROS,RGB,False,475,30,27,478,0.20408492457158495,0.9435643564356436,0.9465346534653465,0.9405940594059405,0.9409448818897638,0.9437314906219151,0.9435643564356435,0.8871443669635265
inception,3,ROS,RGB,False,460,44,59,445,0.40686464144123924,0.8978174603174602,0.8829365079365079,0.9126984126984127,0.9100204498977505,0.8962739174219537,0.8978174603174602,0.7959875300603351
inception,4,ROS,RGB,False,472,30,73,429,0.25427303442442084,0.897410358565737,0.8545816733067729,0.9402390438247012,0.934640522875817,0.8928199791883454,0.8974103585657371,0.7977527349722991
inception,5,ROS,RGB,False,478,23,153,348,0.6441553248140864,0.8243512974051895,0.6946107784431138,0.9540918163672655,0.9380053908355795,0.7981651376146789,0.8243512974051896,0.6717098649708008
inception,1,ROS,RGB,True,382,125,31,476,0.6752633173790203,0.8461538461538461,0.9388560157790927,0.7534516765285996,0.7920133111480865,0.8592057761732852,0.8461538461538461,0.704522479094551
inception,2,ROS,RGB,True,365,140,0,505,0.09816932474622632,0.8613861386138614,1.0,0.7227722772277227,0.7829457364341085,0.8782608695652174,0.8613861386138614,0.7522575841214345
inception,3,ROS,RGB,True,381,123,73,431,0.4432798534158676,0.8055555555555555,0.8551587301587301,0.7559523809523809,0.7779783393501805,0.8147448015122873,0.8055555555555556,0.6141407396558958
inception,4,ROS,RGB,True,381,121,0,502,0.10203085979261246,0.8794820717131474,1.0,0.7589641434262948,0.8057784911717496,0.8924444444444445,0.8794820717131474,0.7820210881705808
inception,5,ROS,RGB,True,378,123,35,466,0.19380320100013368,0.842315369261477,0.9301397205588823,0.7544910179640718,0.7911714770797963,0.8550458715596331,0.8423153692614771,0.6954428506637498
resnet18,1,ROS,RGB,False,170,2,112,60,0.4811616387478141,0.6686046511627907,0.3488372093023256,0.9883720930232558,0.967741935483871,0.5128205128205128,0.6686046511627907,0.43863935539318444
resnet18,2,ROS,RGB,False,166,4,83,87,1.1004340045592365,0.7441176470588236,0.5117647058823529,0.9764705882352941,0.9560439560439561,0.6666666666666666,0.7441176470588236,0.551388523664851
resnet18,3,ROS,RGB,False,161,8,84,85,0.6072407195553977,0.7278106508875739,0.5029585798816568,0.9526627218934911,0.9139784946236559,0.648854961832061,0.7278106508875739,0.5101127853361851
resnet18,4,ROS,RGB,False,161,5,56,110,0.4720628329788346,0.8162650602409639,0.6626506024096386,0.9698795180722891,0.9565217391304348,0.7829181494661922,0.8162650602409638,0.6646767871804685
resnet18,5,ROS,RGB,False,158,8,57,109,0.3078855161207268,0.8042168674698795,0.6566265060240963,0.9518072289156626,0.9316239316239316,0.7703180212014135,0.8042168674698795,0.6368090297800915
resnet18,1,ROS,RGB,True,165,7,85,87,0.6449709437614264,0.7325581395348837,0.5058139534883721,0.9593023255813954,0.925531914893617,0.6541353383458647,0.7325581395348837,0.5218624584427537
resnet18,2,ROS,RGB,True,137,33,38,132,0.7709178510834189,0.7911764705882353,0.7764705882352941,0.8058823529411765,0.8,0.7880597014925373,0.7911764705882354,0.5826049874731347
resnet18,3,ROS,RGB,True,131,38,0,169,0.1858584184265701,0.8875739644970414,1.0,0.7751479289940828,0.8164251207729468,0.898936170212766,0.8875739644970414,0.7955188505283164
resnet18,4,ROS,RGB,True,128,38,0,166,0.21653581563248692,0.8855421686746988,1.0,0.7710843373493976,0.8137254901960784,0.8972972972972973,0.8855421686746988,0.7921180343813394
resnet18,5,ROS,RGB,True,133,33,36,130,0.38735794805618656,0.7921686746987953,0.7831325301204819,0.8012048192771084,0.7975460122699386,0.790273556231003,0.7921686746987951,0.5844327972987067
resnet18,1,ROS,RGB,False,849,4,358,495,0.5374527061390849,0.7878077373974208,0.5803048065650644,0.9953106682297772,0.9919839679358717,0.7322485207100592,0.7878077373974208,0.6326704992782755
resnet18,2,ROS,RGB,False,847,5,268,584,0.7157113233082731,0.8397887323943662,0.6854460093896714,0.994131455399061,0.9915110356536503,0.8105482303955587,0.8397887323943662,0.7144691524230141
resnet18,3,ROS,RGB,False,845,6,333,518,0.7438141262349175,0.8008225616921268,0.6086956521739131,0.9929494712103408,0.9885496183206107,0.7534545454545455,0.800822561692127,0.6516759177949386
resnet18,4,ROS,RGB,False,844,6,197,653,0.323843641344677,0.8805882352941176,0.768235294117647,0.9929411764705882,0.9908952959028832,0.8654738237243207,0.8805882352941177,0.7811531863692073
resnet18,5,ROS,RGB,False,841,5,249,597,0.3469484521705772,0.8498817966903073,0.7056737588652482,0.9940898345153665,0.9916943521594684,0.824585635359116,0.8498817966903074,0.7308196435075643
resnet18,1,ROS,RGB,True,838,15,58,795,0.21258658998736463,0.9572098475967175,0.9320046893317703,0.9824150058616647,0.9814814814814815,0.9561034275405893,0.9572098475967175,0.9155837759558929
resnet18,2,ROS,RGB,True,815,37,105,747,0.6745275806443233,0.9166666666666667,0.8767605633802817,0.9565727699530516,0.9528061224489796,0.91320293398533,0.9166666666666667,0.8360002430553729
resnet18,3,ROS,RGB,True,820,31,154,697,0.40121960207452223,0.8913043478260869,0.8190364277320799,0.963572267920094,0.9574175824175825,0.882837238758708,0.8913043478260869,0.7909136321312115
resnet18,4,ROS,RGB,True,819,31,69,781,0.1471788232466754,0.9411764705882352,0.9188235294117647,0.9635294117647059,0.9618226600985221,0.9398315282791817,0.9411764705882353,0.8832360073961077
resnet18,5,ROS,RGB,True,809,37,0,846,0.02628759402191667,0.9781323877068557,1.0,0.9562647754137116,0.9580973952434881,0.9786003470213996,0.9781323877068557,0.9571806467365375
resnet18,1,ROS,RGB,False,167,9,111,65,0.6355282881043174,0.6590909090909091,0.3693181818181818,0.9488636363636364,0.8783783783783784,0.52,0.6590909090909091,0.390435923032406
resnet18,2,ROS,RGB,False,150,26,38,138,0.4220077639276331,0.8181818181818182,0.7840909090909091,0.8522727272727273,0.8414634146341463,0.8117647058823529,0.8181818181818181,0.6378479646021205
